11.6800	8.837	-0.001	1583.61	18.0						
11.7000	8.837	-0.001	1585.81	18.0						
11.7200	8.836	-0.001	1588.01	18.0						
11.7400	8.835	-0.001	1590.21	18.0						
11.7600	8.835	0.000	1592.41	18.0						
11.7800	8.835	-0.001	1594.71	18.0						
11.8000	8.834	-0.001	1596.91	18.0						
11.8200	8.833	-0.001	1599.10	18.0						
11.8400	8.833	0.000	1601.30	18.0						
11.8600	8.833	0.000	1603.51	18.0						
11.8800	8.832	-0.001	1605.70	18.0						
11.9000	8.831	-0.001	1607.90	18.0						
11.9200	8.831	-0.001	1610.10	18.0						
11.9400	8.830	0.000	1612.40	18.0						
